type,data1,data2,data3,data4,data5,data6,data7,data8,data9,data10,data11,data12,data13,data14,data15,data16,data17,data18,data19,data20,data21,data22,data23,data24,data25,data26,data27,data28,data29
0,0.06697901,0.289071805,0.552894119,0.86882996,1.140612022,1.431905709,1.736739587,2.103609471,2.453426358,3.372520834,4.192054173,5.402575552,5.673248178,7.571520016,9.789774739,11.74418557,12.29926274,17.08965554,19.1278599,25.74277684,30.74790531,34.8034975,48.45945624,51.00527448,61.31945224,86.06170779,97.12650178,118.9568138,148.4705478
0,0.002687263,0.243909455,0.551187318,0.740173874,0.927960316,1.237679002,1.765860701,2.34882393,2.698613323,3.429440974,3.898233208,4.64967011,5.537979903,7.807259016,9.733478637,11.65029586,14.06531041,15.39051844,21.42240889,24.86852563,32.77251022,33.39176639,46.93984307,51.53787287,66.81146984,78.24778296,105.1845476,135.0449446,148.8449319
0,0.17537195,0.219083703,0.514170027,0.637141089,0.926466093,1.477497119,1.616345654,2.228242183,2.831405467,3.35081431,4.185991607,4.769105812,5.591884478,7.241820339,9.383098553,11.91603586,14.96346478,16.9401157,20.27077936,24.34065972,28.24918029,38.80225755,41.51571627,55.68771279,68.62541591,88.53097882,102.9281529,113.7290359,142.1223697
0,0.084847612,0.243298122,0.498561372,0.641973701,1.005097757,1.37036093,1.550344419,2.217041199,2.703156859,3.367643313,4.352970067,4.508203827,6.298814469,7.718468626,8.945163715,11.77535005,14.90995355,15.26142762,18.29266275,23.1014434,28.93224822,37.28710931,46.56905957,59.42547587,64.81769791,87.51113536,95.79302688,115.6419878,162.5762168
0,0.112011688,0.206367086,0.572391521,0.757552428,0.975917896,1.392241221,1.868988969,1.909143246,2.592208809,3.026767289,4.132361529,4.965378671,5.600607237,7.999265989,8.404136861,11.3287451,13.26159592,16.95363083,18.83192756,25.29363891,28.09617955,34.25140523,42.27168268,50.24741447,71.62727184,78.64087706,104.8783784,114.9802606,152.5258354
0,0.145291036,0.272746757,0.576835355,0.819373046,0.94479605,1.313497033,1.777994996,2.190060222,2.380753841,3.091595195,3.89607873,5.431133635,6.175844745,8.184961468,8.262437863,11.61635552,14.17895116,17.12664404,21.05319423,25.7286447,31.16395986,40.33131414,45.61835531,51.31144855,66.01476979,82.14560394,96.81041365,127.1817759,145.7740283
0,0.126002012,0.342862331,0.52623784,0.646451462,1.084444267,1.326398025,1.656503305,2.242433385,2.567371488,3.096622357,4.289260433,4.605673802,5.687975684,6.862838331,9.244370233,10.95567701,14.76485838,15.71741996,21.66823476,22.48767462,27.99623974,33.58383396,48.10440818,59.17757282,71.54079037,85.79720508,109.3907142,113.8238238,153.3630642
0,0.115128456,0.397305862,0.494219537,0.809545175,1.038792198,1.390281075,1.587610284,2.146225941,2.681945026,3.449190237,4.31116708,4.832078175,5.913995923,7.730301936,8.910742371,11.01164868,14.46420886,18.19592888,20.71535297,23.99105629,29.13705909,40.15493748,48.14580141,56.74943875,64.42452398,87.6796708,93.11410631,135.0938493,143.4025429
0,0.146601774,0.386095454,0.420678149,0.859701952,1.11312215,1.486727557,1.742331157,2.274261683,2.583769796,3.190208899,4.078324182,5.445904928,5.467358945,7.384221465,8.351534753,10.56427798,12.94030918,16.54501207,21.60339405,25.7279093,29.10659704,33.53422171,47.36656771,56.43259444,65.70478881,75.87550065,95.60090546,111.4774596,157.4047198
0,0.085202779,0.225727309,0.609790631,0.713715846,0.908367901,1.348291911,1.530029949,2.00408942,2.739487443,3.042868027,4.236498773,4.504997079,5.994365651,7.072640927,9.041155516,10.6321966,14.60933471,15.1136872,20.70322482,26.67898066,32.85341435,33.57267027,41.31439475,50.28963006,64.63054114,79.18942911,100.9733025,113.8316416,158.5184708
0,0.085944607,0.406784891,0.42157105,0.840669486,1.131852123,1.419209431,1.539922451,2.226209152,2.814043933,3.515807728,3.75400636,4.906870245,5.806787472,7.011013244,8.919700163,11.9986387,12.43252626,16.2797009,19.79528048,24.82941262,29.64929548,39.6325114,44.14162353,52.92789371,64.77522662,89.76997164,102.5700808,119.4801811,139.7853106
0,0.184469046,0.227174985,0.490051703,0.867939044,1.053455847,1.193361769,1.549835463,2.274547825,2.750152444,3.025211138,3.736289645,4.526516543,5.986617836,6.754836283,9.723164285,11.04240939,14.00706616,15.34508343,18.30248604,26.03797908,32.82560779,38.57260045,41.39933025,52.5269253,68.558563,83.67261907,106.2175107,134.2034398,157.8441616
0,0.124728249,0.350827663,0.486687712,0.789345958,1.072209377,1.348460181,1.855230261,2.227390117,2.771769987,2.983551176,4.002156839,4.724630625,6.314180454,7.40437742,8.751195646,11.4750751,14.10372931,15.33044846,21.68827773,23.05078926,30.12122447,36.10296489,49.08508341,54.0121488,65.71137413,75.86460213,97.10768239,130.5226188,156.7950431
0,0.069824267,0.291905098,0.473527647,0.828394737,0.972369577,1.218173426,1.696197816,1.981424667,2.56269586,3.023422342,4.010001263,4.687905054,5.797554867,7.732879732,9.537703666,10.05797855,12.7364785,17.23322581,20.94615918,24.66038306,31.20411615,37.18855662,47.48404772,56.98439296,64.24315804,77.6156256,106.5531168,134.8746462,149.4394735
0,0.058009426,0.383720007,0.443253669,0.720471489,1.094533571,1.461811758,1.587800337,2.265547945,2.932417327,3.44100537,3.818334823,4.844976018,5.495767908,7.132773837,9.609697886,11.47184941,13.69329322,16.5229928,21.21803116,24.70669432,27.64352437,39.97886749,41.39152394,50.75036134,64.9771965,85.42802711,107.2415755,112.1826838,140.149059
0,0.077657628,0.348605298,0.544656488,0.840488001,0.927926408,1.465319992,1.625741774,1.999503597,2.663659851,2.963261225,4.039312619,5.405357247,6.469527421,6.800650636,8.727175679,11.47915354,14.74670367,15.86356118,20.03314037,26.18943257,27.94165391,37.77074705,42.24998833,52.85355005,65.39291767,81.73718098,106.0226994,121.5050704,150.3116155
0,0.131998016,0.240630839,0.483504328,0.771236944,0.999970926,1.426307743,1.557320245,2.084276074,2.836562021,2.994009308,4.225810414,4.815697423,5.919314487,7.892506565,8.905798348,10.84604587,13.05945803,16.64223109,18.3224143,23.30841322,33.18230774,33.84552746,40.7245562,52.36396456,61.77806926,83.51653235,97.90282804,115.7027558,156.1975636
0,0.076459404,0.357883031,0.425542333,0.795316968,0.953631694,1.336990469,1.733768158,2.16194329,2.739631221,3.106057706,4.426877066,5.244695969,6.065563951,7.319636915,9.643254723,10.03539813,13.8388066,16.76737713,21.22169876,26.17283924,32.87997457,34.80879224,44.17405537,55.06023998,60.82843422,77.8639088,93.03314253,127.3548835,162.7938357
0,0.08676863,0.3534567,0.462520765,0.693818314,1.085390813,1.383220177,1.643392535,2.161414427,2.900424789,3.526011005,4.116408356,5.263484954,5.533373099,7.222174323,8.867030548,10.98923314,13.11893592,15.18673322,20.2838165,24.81588534,30.62743446,39.8942247,41.26937869,54.35045071,61.4291266,89.17565565,107.6050719,127.3889566,149.8300415
0,0.165122693,0.299785833,0.562922335,0.882751911,0.997088956,1.196361145,1.880630988,2.101367262,2.583931987,3.162262348,3.701461445,5.116117552,5.67664556,7.37464575,9.281551816,10.12009517,13.18422555,15.29233992,20.22435147,25.44101603,30.63225068,40.57697111,46.81937963,59.16476246,62.6380134,80.84325327,103.2419015,118.2329632,162.174656
0,0.160985898,0.203632222,0.466107261,0.827371596,0.929727699,1.469517362,1.638786244,2.027354614,2.918456193,3.06670241,4.360452117,5.283158542,6.50729657,7.923379792,9.555101905,10.72687294,12.27915457,15.8511643,20.08859592,26.71977399,29.60900572,34.72017964,41.12610381,54.31233733,62.72324781,84.40691348,98.58298229,121.6115452,137.8121397
0,0.142341948,0.242771249,0.439205781,0.679949329,1.060671721,1.233341244,1.622194613,2.015894631,2.558317107,3.548225133,3.682895378,4.610654316,6.538422283,7.603539391,8.878171991,11.51131477,12.7171529,15.15525193,20.69417195,23.83360715,30.40878568,40.29268348,49.05669357,55.34153313,65.36031083,80.72901738,99.36210469,125.3264256,147.8822278
1,0.983533903,0.945941118,0.882963685,0.818391516,0.690447799,0.380728485,0.303992506,0.091588739,-0.19543967,-0.35306819,-0.558126096,-0.694245873,-0.785217442,-0.882536981,-0.954484571,-0.994688477,-0.984565813,-0.961484642,-0.890009867,-0.681902959,-0.642466027,-0.416302143,-0.127555215,-0.067674344,0.130394607,0.443585825,0.566258029,0.694471581,0.877822303
1,0.980918621,0.965680579,0.911924211,0.815542796,0.62705087,0.40171709,0.247287742,-0.002362688,-0.09955296,-0.264777824,-0.509069935,-0.64072476,-0.843071109,-0.91625466,-0.983015159,-0.998472234,-0.988920499,-0.919775168,-0.864291356,-0.750100709,-0.492068186,-0.462297011,-0.244871973,0.082838008,0.191478128,0.326518818,0.529384659,0.718535856,0.781768516
1,0.996455831,0.975864711,0.884692801,0.822772034,0.648142965,0.494456503,0.199918632,0.028811327,-0.165370048,-0.301675982,-0.43594556,-0.616751534,-0.742620976,-0.868024031,-0.950773167,-0.997305439,-0.990875199,-0.897592088,-0.817098344,-0.741760342,-0.56894339,-0.456944973,-0.261498404,-0.048966804,0.272425078,0.320364698,0.489979298,0.774361993,0.856906829
1,0.999202609,0.975860658,0.879211814,0.820386721,0.546563847,0.452526964,0.218385592,0.082276809,-0.178950495,-0.245075339,-0.491372548,-0.646071151,-0.848289539,-0.880859289,-0.986361883,-0.994863624,-0.972449908,-0.927886965,-0.834942208,-0.667930036,-0.613963105,-0.311380547,-0.242864616,-0.000490925,0.204469106,0.416338642,0.546008656,0.671660283,0.866370053
1,0.999955329,0.978778091,0.853425063,0.771891439,0.61604781,0.526659444,0.339759761,0.157394767,-0.132774586,-0.28684333,-0.458461768,-0.657447857,-0.773947657,-0.88999826,-0.946166664,-0.999925356,-0.973735955,-0.949023181,-0.835593444,-0.769209212,-0.617666194,-0.308178243,-0.258186992,0.02707575,0.100776452,0.326935707,0.568565292,0.654456178,0.845255616
1,0.993465608,0.970188306,0.883522756,0.798784188,0.661766198,0.49733483,0.234068026,0.118967127,-0.104001806,-0.321352352,-0.529618242,-0.663294202,-0.746123191,-0.880323017,-0.955569536,-0.992521849,-0.977642293,-0.899678617,-0.893636143,-0.778831642,-0.615874695,-0.392879238,-0.130364167,-0.070549256,0.256228743,0.308751161,0.500056818,0.636357763,0.860219364
1,0.98427687,0.965118014,0.826532976,0.698178925,0.606081887,0.462804488,0.248990538,0.1583292,-0.1334072,-0.277397136,-0.550575936,-0.619806451,-0.812262938,-0.917362641,-0.974717816,-0.999976368,-0.966896288,-0.952080449,-0.831972122,-0.692595069,-0.54468169,-0.416431293,-0.279157063,0.035424321,0.208654403,0.339406729,0.562924446,0.648036186,0.786211679
1,0.996769891,0.935974198,0.857082534,0.730760301,0.629102843,0.526873565,0.261567767,0.126406892,-0.108010956,-0.265245438,-0.449524137,-0.627824629,-0.78523177,-0.882850308,-0.978742638,-0.999960061,-0.976498118,-0.937784463,-0.895184783,-0.787889438,-0.54220708,-0.36647642,-0.25850041,0.031709748,0.161601519,0.327321156,0.563740637,0.76777313,0.843924695
1,0.989221878,0.947102093,0.830061601,0.810268418,0.613549385,0.453554644,0.320222548,0.154625529,-0.072356962,-0.26060675,-0.443921184,-0.690464075,-0.795337377,-0.922935198,-0.982206399,-0.999443435,-0.980773724,-0.907940184,-0.881422592,-0.754406788,-0.594409345,-0.473479116,-0.257069599,0.002570484,0.229002971,0.294442375,0.560384407,0.654508115,0.870638373
1,0.999213392,0.945219525,0.887451753,0.743582348,0.57876078,0.530266948,0.249416663,0.088013934,-0.058328321,-0.358198743,-0.452465157,-0.666695726,-0.742407368,-0.902604905,-0.975690432,-0.999237017,-0.976985367,-0.966110711,-0.892095375,-0.758863831,-0.572874145,-0.363314426,-0.262874029,0.004617807,0.137986514,0.381416414,0.520110105,0.740828023,0.859398991
1,0.995194277,0.936925405,0.848106191,0.714562436,0.58424624,0.482267863,0.252844272,0.022742216,-0.137371837,-0.260069231,-0.470299782,-0.730861276,-0.845061071,-0.920347589,-0.971398479,-0.991280705,-0.995797456,-0.937893803,-0.887099189,-0.682371985,-0.592726823,-0.385348016,-0.30618319,0.009154071,0.138748666,0.433213199,0.581556939,0.723901319,0.796270612
1,0.993390555,0.978727435,0.829896751,0.707813903,0.627040663,0.403618341,0.234276946,0.049782552,-0.16876982,-0.260071739,-0.51350101,-0.685922655,-0.854623987,-0.935219987,-0.976032553,-0.997465326,-0.966845119,-0.90966217,-0.81425013,-0.753032868,-0.571852175,-0.316975931,-0.232668895,-0.053206642,0.185617154,0.448693016,0.545493728,0.766049614,0.79208365
1,0.991200087,0.975580237,0.839279305,0.742002523,0.54462565,0.514703507,0.18757424,0.084595119,-0.216676165,-0.235397079,-0.522565399,-0.606198087,-0.856209181,-0.887450665,-0.958593966,-0.999402387,-0.995644222,-0.954499984,-0.806816473,-0.690371095,-0.529253644,-0.408468688,-0.257089379,0.015472376,0.12128134,0.405634167,0.516042272,0.717018079,0.829958913
1,0.999968735,0.972438006,0.886096714,0.755424189,0.654164645,0.52085698,0.326839265,0.020893685,-0.169248183,-0.290741585,-0.475591064,-0.621079953,-0.836864314,-0.915079756,-0.983972535,-0.997925211,-0.996097635,-0.936829665,-0.886376495,-0.773983873,-0.634881934,-0.320694908,-0.234533734,-0.010597485,0.09317246,0.421736401,0.589998846,0.766423966,0.816717653
1,0.99740863,0.976395109,0.888213209,0.760003397,0.654039503,0.43978972,0.238800988,0.153953554,-0.149953857,-0.258832356,-0.550773568,-0.671106582,-0.846054512,-0.882615342,-0.986982942,-0.998630287,-0.978383949,-0.95840399,-0.860828601,-0.788912263,-0.627364645,-0.481663144,-0.156156784,-0.083717413,0.266557161,0.398284104,0.530898413,0.650253561,0.829043701
1,0.982690562,0.935549501,0.873098657,0.773920997,0.577939585,0.539424035,0.182226413,0.085319215,-0.117833788,-0.286017338,-0.43782652,-0.701831755,-0.826447921,-0.858126642,-0.971736727,-0.996334271,-0.996844304,-0.919078251,-0.823933017,-0.671494136,-0.598902114,-0.467814194,-0.255948203,-0.014311797,0.241466692,0.318988784,0.476777862,0.67314363,0.794120482
1,0.993605115,0.957989382,0.827384841,0.731668418,0.688892966,0.507604963,0.260694199,0.061707311,-0.175907003,-0.273113167,-0.532479131,-0.602080644,-0.77194291,-0.89035835,-0.949737696,-0.997574082,-0.970447308,-0.905013043,-0.842734555,-0.673360136,-0.544728916,-0.428321753,-0.259167967,-0.015556137,0.120502399,0.316822875,0.607180305,0.678306582,0.842960719
1,0.998288518,0.967678044,0.885624738,0.743642646,0.666685966,0.440172454,0.345167495,0.09250398,-0.11949206,-0.258973984,-0.450782568,-0.666729309,-0.751106973,-0.905949846,-0.94510073,-0.999980178,-0.9831603,-0.916333803,-0.870338834,-0.663701462,-0.651267634,-0.374745131,-0.148094749,0.072857526,0.194798966,0.327616459,0.607017485,0.729555795,0.876652279
1,0.999050587,0.966645054,0.836853326,0.779443507,0.59069828,0.490763536,0.262614272,0.091188245,-0.114112558,-0.336194121,-0.497654252,-0.707492513,-0.751251073,-0.900812301,-0.983079523,-0.991157938,-0.995765973,-0.901292982,-0.879870519,-0.660949617,-0.529853301,-0.387907081,-0.181010184,-0.065309537,0.254020759,0.457437294,0.609215481,0.729052683,0.852184158
1,0.995862103,0.978380188,0.887320374,0.770786373,0.598452407,0.492101505,0.186455703,0.016228318,-0.140822743,-0.391404782,-0.577717876,-0.593796295,-0.819825939,-0.930241037,-0.982623077,-0.996608542,-0.975021878,-0.953725394,-0.896649676,-0.760515761,-0.579158273,-0.400895702,-0.163261999,-0.085936823,0.192474755,0.330627,0.50389111,0.640848178,0.791608285
1,0.997552687,0.966822953,0.867626229,0.710115249,0.646983648,0.410921352,0.249997824,0.140332267,-0.044353692,-0.243687201,-0.492121417,-0.681172174,-0.79385745,-0.857503355,-0.98298557,-0.999263193,-0.973872769,-0.965851047,-0.830618408,-0.72828541,-0.647696826,-0.405873758,-0.133406636,0.040013711,0.240008801,0.372812015,0.541186044,0.652835832,0.801366313
1,0.999072312,0.975862811,0.860661501,0.81122887,0.641432211,0.46494975,0.275765658,0.017000169,-0.226907501,-0.40528419,-0.419030048,-0.651624466,-0.743628796,-0.907985387,-0.970646313,-0.999234115,-0.978253046,-0.958995167,-0.817841551,-0.679404555,-0.60928411,-0.482050409,-0.235555594,-0.012277417,0.235917097,0.353986849,0.518447294,0.685885393,0.800728062
1,0.999466872,0.944020374,0.91134316,0.798188088,0.654772961,0.401200084,0.32963829,0.053993584,-0.101191233,-0.384779808,-0.420251299,-0.728559118,-0.812625384,-0.86691206,-0.966567099,-0.998144491,-0.981074967,-0.940794362,-0.84356239,-0.701588866,-0.53253025,-0.387345347,-0.298566333,0.041180755,0.279371314,0.369667233,0.569756555,0.72916275,0.780596275
1,0.985690995,0.952979059,0.855604165,0.811692209,0.565505279,0.481290245,0.232783553,0.090510419,-0.096040686,-0.235327935,-0.452087776,-0.654006245,-0.83188668,-0.937871963,-0.953917266,-0.998139179,-0.995643668,-0.931727909,-0.799981451,-0.70779074,-0.641125795,-0.403208594,-0.176943413,0.084672557,0.152401091,0.299332706,0.624390737,0.659533726,0.78992896
1,0.999637077,0.92464544,0.887360416,0.70578485,0.563275133,0.408081347,0.289208791,0.060669456,-0.209690893,-0.252757796,-0.520778537,-0.68124853,-0.774699224,-0.875884732,-0.953086056,-0.991903763,-0.991912702,-0.928747341,-0.836411928,-0.657569953,-0.555000479,-0.446652065,-0.224083488,-0.10132998,0.125130727,0.347703207,0.481834206,0.713191153,0.775826826
1,0.997743352,0.971720628,0.854058335,0.73234558,0.644174356,0.453618224,0.198733588,0.129439021,-0.07454656,-0.404450176,-0.444590908,-0.605714014,-0.751361483,-0.941922311,-0.980819399,-0.998915035,-0.987953974,-0.926601937,-0.867724842,-0.77102588,-0.526369468,-0.335545333,-0.287251629,-0.060873014,0.096683756,0.378114531,0.610464687,0.755673228,0.791776943
1,0.994281712,0.929887856,0.850338379,0.782359275,0.626960091,0.464637206,0.211829038,0.119891977,-0.145929445,-0.300899795,-0.419891055,-0.712504136,-0.777444196,-0.902351412,-0.986819392,-0.99904811,-0.997855633,-0.929423391,-0.798628737,-0.689887135,-0.646246777,-0.32304153,-0.294350788,0.004665701,0.114790574,0.426565296,0.623227326,0.763276991,0.838924576
1,0.996888806,0.946752161,0.905864207,0.801788098,0.569628544,0.396099559,0.170327355,0.167926171,-0.072683998,-0.383583054,-0.453225944,-0.618493584,-0.744844099,-0.914365675,-0.952933974,-0.999628818,-0.97807882,-0.957352567,-0.799742034,-0.740146485,-0.554144929,-0.321636727,-0.286069021,-0.021922834,0.124213347,0.297134997,0.588685659,0.773871571,0.826014427
1,0.99998805,0.951311749,0.844459644,0.738758939,0.586066108,0.386326133,0.304484093,0.155196844,-0.147087344,-0.30123752,-0.439238941,-0.717675921,-0.824628573,-0.859321501,-0.964004512,-0.992406277,-0.977256552,-0.898453199,-0.805800907,-0.660244834,-0.603183549,-0.390283346,-0.17765038,0.009643918,0.122583014,0.368145483,0.515034259,0.699985462,0.856534922
1,0.986657559,0.937500421,0.915390846,0.812249295,0.617369828,0.450229232,0.189864186,0.132647755,-0.206701365,-0.332670012,-0.554788413,-0.606719047,-0.839954803,-0.874330376,-0.963459025,-0.994056286,-0.996811976,-0.931883661,-0.882408745,-0.659330805,-0.643716684,-0.344432794,-0.192264366,-0.068707405,0.208912164,0.314544857,0.515088301,0.68794046,0.869452776
1,0.997923568,0.9381205,0.917341873,0.786706538,0.548632907,0.42216586,0.301375199,0.028732732,-0.21073616,-0.337796479,-0.533487033,-0.613652694,-0.740145123,-0.911878425,-0.954845007,-0.999887126,-0.970722914,-0.925142645,-0.884873582,-0.696682474,-0.58316029,-0.311697153,-0.154170972,-0.008828616,0.192568626,0.315166113,0.596711939,0.769104397,0.813347247
1,0.983171051,0.963766673,0.863017302,0.748712082,0.636347014,0.444988647,0.261176281,0.022598216,-0.074036537,-0.229354256,-0.564706054,-0.614800616,-0.824833672,-0.941020937,-0.949949256,-0.991789238,-0.979698331,-0.962004758,-0.85315749,-0.738793744,-0.64407996,-0.351041228,-0.176753002,-0.076702771,0.161433271,0.359983194,0.489110787,0.654085611,0.874067365
1,0.998615029,0.926801701,0.904584632,0.769285889,0.593903987,0.488012027,0.190428711,0.095024998,-0.10712711,-0.316323215,-0.53698711,-0.607414819,-0.825221264,-0.874910618,-0.975991471,-0.99705416,-0.997994758,-0.924404379,-0.86129159,-0.730764943,-0.643623732,-0.349229812,-0.122445783,-0.108315582,0.205241614,0.426512247,0.558705484,0.656107065,0.864998226
1,0.999039513,0.93689426,0.893505294,0.723217372,0.652232391,0.417527562,0.190749933,0.131185607,-0.121119753,-0.395503423,-0.476741443,-0.717237971,-0.783159294,-0.880143824,-0.985159285,-0.999959624,-0.982238499,-0.938848019,-0.892836789,-0.787214225,-0.517317322,-0.341394454,-0.217369946,0.000819763,0.195963789,0.366638079,0.625857782,0.73967658,0.881531185
1,0.995309613,0.957562651,0.89804009,0.741527195,0.687771482,0.370690137,0.209720096,0.024055108,-0.070512548,-0.289076998,-0.466761675,-0.60208361,-0.793638805,-0.906379168,-0.973227075,-0.999953134,-0.991732932,-0.954414947,-0.861072477,-0.712239173,-0.620498682,-0.424720881,-0.257927423,-0.094319453,0.093591274,0.348845462,0.601945461,0.705399058,0.863610048
1,0.984711475,0.975987845,0.842829655,0.72016043,0.64934745,0.388035448,0.214517033,-0.025794006,-0.078607223,-0.289309748,-0.517361779,-0.633798678,-0.793481548,-0.920375685,-0.982789183,-0.991983055,-0.99363252,-0.962318714,-0.803357908,-0.667087604,-0.606393663,-0.348070455,-0.169956324,0.051388444,0.218448816,0.411606181,0.493813719,0.65844667,0.867398077
1,0.984215223,0.954960762,0.910783813,0.705061059,0.601211041,0.417893063,0.249285728,0.107626376,-0.157565082,-0.327674731,-0.464442042,-0.649198794,-0.741017217,-0.905329565,-0.968161362,-0.999647194,-0.991976748,-0.941568928,-0.88066083,-0.670203172,-0.533168556,-0.412770003,-0.189471426,-0.003736858,0.245341622,0.463025659,0.495419719,0.734287307,0.872886796
1,0.998532609,0.979829676,0.878371615,0.727592132,0.576083899,0.446012741,0.314962135,0.046861732,-0.162272198,-0.411253093,-0.421005339,-0.625103008,-0.846250732,-0.941426892,-0.988024196,-0.998823591,-0.984614434,-0.924416423,-0.794064897,-0.693891522,-0.560122744,-0.316581772,-0.267763207,-0.063486303,0.264908558,0.407793958,0.493340237,0.66042169,0.858194887
1,0.993649216,0.963943891,0.86916026,0.741150562,0.552439785,0.493291088,0.307542307,0.061196239,-0.042420147,-0.353201456,-0.416414393,-0.714998733,-0.805112836,-0.902419736,-0.976963193,-0.999249077,-0.976512831,-0.958887855,-0.863258096,-0.789118865,-0.495621336,-0.354024815,-0.185819647,-0.054323468,0.154683056,0.422172153,0.497291464,0.744317009,0.850405499
1,0.991576214,0.976305558,0.846034249,0.75008669,0.577618345,0.429792223,0.272611823,0.006119029,-0.190100589,-0.314303114,-0.539940437,-0.644487328,-0.847721591,-0.930395669,-0.959736817,-0.991569953,-0.969296161,-0.94960473,-0.857017653,-0.69206682,-0.517099537,-0.388257057,-0.19619331,-0.079067896,0.199611909,0.412831698,0.570060902,0.647726173,0.864491243
1,0.999649744,0.974304595,0.896072246,0.713057918,0.550864121,0.50408907,0.239236613,0.108386018,-0.205968835,-0.351614843,-0.465133704,-0.723732919,-0.815507152,-0.940929394,-0.975480918,-0.996730176,-0.98120099,-0.939463046,-0.85163474,-0.780797152,-0.629162062,-0.4596304,-0.239289893,-0.004112262,0.139831948,0.344324916,0.479994463,0.699250065,0.791717898
1,0.995143379,0.971197485,0.895457458,0.787792709,0.653757483,0.478265162,0.309007828,0.068484587,-0.097173023,-0.319575076,-0.432609535,-0.652569403,-0.84484531,-0.896667833,-0.98456004,-0.991936232,-0.969453938,-0.933796031,-0.808771493,-0.737673214,-0.531593973,-0.428665932,-0.274434685,-0.037141089,0.152539915,0.390864861,0.603513156,0.760672617,0.805502536
1,0.99595822,0.972543768,0.888823508,0.764678788,0.588592898,0.37976031,0.247315056,0.148115921,-0.157906355,-0.267387312,-0.417747593,-0.657578372,-0.746617325,-0.92782402,-0.984221512,-0.991094466,-0.98557928,-0.921889806,-0.87134688,-0.665176621,-0.529914763,-0.364693393,-0.251486207,-0.074031042,0.243133095,0.346429126,0.583715318,0.720951625,0.842705518
1,0.998042817,0.935999426,0.849970936,0.789443732,0.542213281,0.408886943,0.324802978,-0.002866024,-0.108695005,-0.397715485,-0.439260829,-0.638793319,-0.820214551,-0.938097441,-0.958285772,-0.999930427,-0.991870429,-0.940335334,-0.841294617,-0.686918679,-0.544579718,-0.385636061,-0.272628108,0.05021123,0.124517005,0.328769603,0.600519453,0.753009278,0.880888482
1,0.995762813,0.948460256,0.885707992,0.723358737,0.652685596,0.390200986,0.329800967,0.06788929,-0.20485601,-0.321237667,-0.529345551,-0.593907561,-0.767867693,-0.861776755,-0.957394442,-0.990840789,-0.994411694,-0.901886993,-0.879000031,-0.705113845,-0.563700648,-0.387640434,-0.262255215,-0.054368195,0.147548533,0.410197308,0.586003443,0.640180792,0.826301189
1,0.997458787,0.968303269,0.89877938,0.720990334,0.690223699,0.50282297,0.274633869,0.148868788,-0.152002784,-0.305272651,-0.45585255,-0.592642999,-0.839633598,-0.904459062,-0.985577719,-0.999726185,-0.982335586,-0.936108575,-0.858891377,-0.672237476,-0.565949611,-0.416152055,-0.160442298,0.030011641,0.100491117,0.414752275,0.479370711,0.684221285,0.781388514
1,0.98053816,0.9681842,0.85614098,0.750590038,0.64628029,0.470081536,0.235763491,0.146511972,-0.226698026,-0.301885439,-0.506998194,-0.718005273,-0.749840067,-0.913785112,-0.983616905,-0.99956214,-0.981591079,-0.907749714,-0.850980602,-0.729528068,-0.537543212,-0.372121449,-0.157915993,-0.04185365,0.2607928,0.327606352,0.563209032,0.71676356,0.83239615
1,0.980566156,0.946359949,0.892874074,0.770942756,0.604960867,0.392729314,0.345623463,0.095956833,-0.182147884,-0.292526706,-0.423402963,-0.592464434,-0.782437548,-0.917046148,-0.953447788,-0.992262587,-0.992157916,-0.956671475,-0.792860043,-0.700921482,-0.589257675,-0.466529927,-0.276056444,-0.047733601,0.251962235,0.461633439,0.520790955,0.739854768,0.789846409
1,0.999666938,0.969904356,0.84759264,0.773182679,0.586400995,0.484012463,0.30751989,-0.027689378,-0.125364111,-0.293178091,-0.422090028,-0.718482442,-0.746842092,-0.906024561,-0.969980565,-0.997127236,-0.994943991,-0.962458402,-0.881211511,-0.753031135,-0.539318316,-0.348218331,-0.254609299,-0.083326572,0.098305606,0.309308219,0.555030537,0.698177566,0.85626343
1,0.987081986,0.962932378,0.889839512,0.719097891,0.645550192,0.53032911,0.327328814,0.099915784,-0.12063959,-0.400428347,-0.50569277,-0.636112561,-0.792870062,-0.924125718,-0.977563644,-0.999812662,-0.981678851,-0.954101811,-0.854485501,-0.689206867,-0.576427941,-0.472970868,-0.195946028,-0.028551331,0.147218068,0.456031638,0.477879535,0.722196952,0.851688224
1,0.996674716,0.925008199,0.887501207,0.727351331,0.667439862,0.413614422,0.234335792,0.110083173,-0.155903728,-0.352047062,-0.564574169,-0.681319756,-0.843422307,-0.910522665,-0.965716856,-0.998900462,-0.971258384,-0.945273045,-0.87039896,-0.675884262,-0.614715339,-0.488761149,-0.198624513,-0.008917511,0.190486003,0.315527741,0.612843841,0.763231617,0.818601197
1,0.994297039,0.931681934,0.915699937,0.767327906,0.660485907,0.430261797,0.221140998,-0.000125058,-0.041054356,-0.364788549,-0.416554709,-0.632914572,-0.768543208,-0.912842773,-0.973201838,-0.999534592,-0.9841385,-0.956215916,-0.855145752,-0.709175315,-0.517866161,-0.442500295,-0.242413074,-0.06781792,0.151580108,0.467594934,0.486183788,0.668227256,0.826518058
